"Species","Date","Pop","ID","Sex","SVL","Date_metamorph","age"
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",38,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",36,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",36,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",42,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",31,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",40,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",38,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",37,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",40,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",37,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",35,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",37,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",37,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",41,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",35,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",35,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",34,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",36,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",33,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",30,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",35,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",36,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",38,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",38,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",34,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",37,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",32,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",36,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",40,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",34,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",34,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",35,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",33,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",38,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",34,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",38,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",34,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",37,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",33,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",35,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",37,"01/05/2018",0.446575342
"Epidalea calamita","11/10/2018","Gravera","","Juvenile",34,"01/05/2018",0.446575342
"Epidalea calamita","19/10/2018","Gravera","","Juvenile",39,"01/05/2018",0.468493151
"Epidalea calamita","19/10/2018","Gravera","","Juvenile",39,"01/05/2018",0.468493151
"Epidalea calamita","19/10/2018","Gravera","","Juvenile",42,"01/05/2018",0.468493151
"Epidalea calamita","19/10/2018","Gravera","","Juvenile",40,"01/05/2018",0.468493151
"Epidalea calamita","25/10/2018","Gravera","","Juvenile",35,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Gravera","","Juvenile",37,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Gravera","","Juvenile",31,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Gravera","","Juvenile",34,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Gravera","","Juvenile",45,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Gravera","","Juvenile",39,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091456","Juvenile",43,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091457","Juvenile",43,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091459","Juvenile",48,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091460","Juvenile",42,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091461","Juvenile",42,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091462","Juvenile",39,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091439","Juvenile",42,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091463","Juvenile",39,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","BC091464","Juvenile",40,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",37,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",41,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",38,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",40,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",37,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",37,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",36,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",36,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",32,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",34,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",34,"01/05/2018",0.484931507
"Epidalea calamita","25/10/2018","Laguna","","Juvenile",32,"01/05/2018",0.484931507
"Epidalea calamita","31/10/2018","Gravera","","Juvenile",39,"01/05/2018",0.501369863
"Epidalea calamita","31/10/2018","Gravera","","Juvenile",39,"01/05/2018",0.501369863
"Epidalea calamita","31/10/2018","Laguna","","Juvenile",41,"01/05/2018",0.501369863
"Epidalea calamita","31/10/2018","Laguna","","Juvenile",40,"01/05/2018",0.501369863
"Epidalea calamita","31/10/2018","Laguna","","Juvenile",37,"01/05/2018",0.501369863
"Epidalea calamita","31/10/2018","Laguna","","Juvenile",37,"01/05/2018",0.501369863
"Epidalea calamita","31/10/2018","Laguna","","Juvenile",33,"01/05/2018",0.501369863
"Epidalea calamita","31/10/2018","Laguna","","Juvenile",32,"01/05/2018",0.501369863
"Epidalea calamita","31/10/2018","Laguna","","Juvenile",35,"01/05/2018",0.501369863
"Epidalea calamita","12/11/2018","Gravera","BC091470","Juvenile",41,"01/05/2018",0.534246575
"Epidalea calamita","12/11/2018","Gravera","BC091471","Juvenile",42,"01/05/2018",0.534246575
"Epidalea calamita","12/11/2018","Gravera","BC091472","Juvenile",40,"01/05/2018",0.534246575
"Epidalea calamita","12/11/2018","Gravera","","Juvenile",37,"01/05/2018",0.534246575
"Epidalea calamita","12/11/2018","Gravera","","Juvenile",35,"01/05/2018",0.534246575
"Epidalea calamita","20/11/2018","Gravera","BC091470","Juvenile",40,"01/05/2018",0.556164384
"Epidalea calamita","20/11/2018","Gravera","","Juvenile",37,"01/05/2018",0.556164384
"Epidalea calamita","20/11/2018","Gravera","","Juvenile",39,"01/05/2018",0.556164384
"Epidalea calamita","20/11/2018","Gravera","","Juvenile",39,"01/05/2018",0.556164384
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",45,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",38,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",41,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",41,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",39,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",39,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",38,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",38,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",39,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",40,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",35,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",37,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Gravera","","Juvenile",40,"01/05/2018",0.580821918
"Epidalea calamita","29/11/2018","Laguna","","Juvenile",37,"01/05/2018",0.580821918
"Epidalea calamita","05/12/2018","Gravera","","Juvenile",40,"01/05/2018",0.597260274
"Epidalea calamita","05/12/2018","Gravera","","Juvenile",39,"01/05/2018",0.597260274
"Epidalea calamita","05/12/2018","Gravera","","Juvenile",38,"01/05/2018",0.597260274
"Epidalea calamita","05/12/2018","Gravera","","Juvenile",37,"01/05/2018",0.597260274
"Epidalea calamita","05/12/2018","Laguna","","Juvenile",40,"01/05/2018",0.597260274
"Epidalea calamita","05/12/2018","Laguna","","Juvenile",41,"01/05/2018",0.597260274
"Epidalea calamita","05/12/2018","Laguna","","Juvenile",42,"01/05/2018",0.597260274
"Epidalea calamita","11/12/2018","Gravera","","Juvenile",42,"01/05/2018",0.61369863
"Epidalea calamita","11/12/2018","Gravera","","Juvenile",39,"01/05/2018",0.61369863
"Epidalea calamita","11/12/2018","Gravera","","Juvenile",40,"01/05/2018",0.61369863
"Epidalea calamita","20/12/2018","Gravera","","Juvenile",41,"01/05/2018",0.638356164
"Epidalea calamita","20/12/2018","Gravera","","Juvenile",44,"01/05/2018",0.638356164
"Epidalea calamita","20/12/2018","Gravera","","Juvenile",40,"01/05/2018",0.638356164
"Epidalea calamita","20/12/2018","Gravera","","Juvenile",37,"01/05/2018",0.638356164
"Epidalea calamita","06/02/2019","Gravera","","Juvenile",39,"01/05/2018",0.769863014
"Epidalea calamita","06/03/2019","Gravera","BC091507","Juvenile",39,"01/05/2018",0.846575342
"Epidalea calamita","06/03/2019","Gravera","BC091508","Juvenile",43,"01/05/2018",0.846575342
"Epidalea calamita","12/03/2019","Laguna","BC091510","Juvenile",40,"01/05/2018",0.863013699
"Epidalea calamita","14/03/2019","Gravera","BC091511","Juvenile",40,"01/05/2018",0.868493151
"Epidalea calamita","21/03/2019","Gravera","","Juvenile",39,"01/05/2018",0.887671233
"Epidalea calamita","31/03/2019","Laguna","BC091512","Juvenile",46,"01/05/2018",0.915068493
"Epidalea calamita","31/03/2019","Laguna","BC091513","Juvenile",45,"01/05/2018",0.915068493
"Epidalea calamita","01/04/2019","Laguna","BC091514","Juvenile",38,"01/05/2018",0.917808219
"Epidalea calamita","01/04/2019","Laguna","BC091512","Juvenile",50,"01/05/2018",0.917808219
"Epidalea calamita","01/04/2019","Laguna","BC091516","Juvenile",45,"01/05/2018",0.917808219
"Epidalea calamita","01/04/2019","Laguna","BC091518","Juvenile",40,"01/05/2018",0.917808219
"Epidalea calamita","01/04/2019","Laguna","BC091519","Juvenile",42,"01/05/2018",0.917808219
"Epidalea calamita","01/04/2019","Laguna","BC091520","Juvenile",44,"01/05/2018",0.917808219
"Epidalea calamita","01/04/2019","Gravera","BC091522","Juvenile",36,"01/05/2018",0.917808219
"Epidalea calamita","01/04/2019","Gravera","BC091523","Juvenile",38,"01/05/2018",0.917808219
"Epidalea calamita","02/04/2019","Laguna","BC091526","Juvenile",32,"01/05/2018",0.920547945
"Epidalea calamita","02/04/2019","Laguna","BC091528","Juvenile",47,"01/05/2018",0.920547945
"Epidalea calamita","02/04/2019","Laguna","BC091529","Juvenile",40,"01/05/2018",0.920547945
"Epidalea calamita","02/04/2019","Laguna","BC091530","Juvenile",46,"01/05/2018",0.920547945
"Epidalea calamita","02/04/2019","Gravera","BC091532","Juvenile",46,"01/05/2018",0.920547945
"Epidalea calamita","02/04/2019","Laguna","BC091411","Juvenile",52,"01/05/2018",0.920547945
"Epidalea calamita","09/04/2019","Gravera","BC091547","Juvenile",40,"01/05/2018",0.939726027
"Epidalea calamita","09/04/2019","Laguna","BC091459","Juvenile",50,"01/05/2018",0.939726027
"Epidalea calamita","09/04/2019","Gravera","BC091511","Juvenile",42,"01/05/2018",0.939726027
"Epidalea calamita","23/04/2019","Laguna","","Juvenile",36,"01/05/2018",0.978082192
"Epidalea calamita","24/04/2019","Laguna","BC091569","Juvenile",42,"01/05/2018",0.980821918
"Epidalea calamita","30/04/2019","Laguna","","Juvenile",39,"01/05/2018",0.997260274
"Epidalea calamita","30/04/2019","Laguna","","Juvenile",39,"01/05/2018",0.997260274
"Epidalea calamita","28/05/2019","Gravera","BC091592","Juvenile",40,"01/05/2018",1.073972603
"Epidalea calamita","22/10/2019","Gravera","BC091547","Juvenile",56,"01/05/2018",1.476712329
"Epidalea calamita","22/10/2019","Laguna","BC091386","Juvenile",58,"01/05/2018",1.476712329
"Epidalea calamita","26/11/2019","Gravera","","Juvenile",59,"01/05/2018",1.57260274
"Epidalea calamita","26/11/2019","Gravera","BC091507","Juvenile",48,"01/05/2018",1.57260274
"Epidalea calamita","15/12/2019","Laguna","BC091609","Male",60,"01/05/2018",1.624657534
"Epidalea calamita","15/12/2019","Laguna","BC091610","Juvenile",58,"01/05/2018",1.624657534
"Epidalea calamita","28/01/2020","Gravera","BC091507","Juvenile",48,"01/05/2018",1.745205479
"Epidalea calamita","29/01/2020","Laguna","BC091631","Male",61,"01/05/2018",1.747945205
"Epidalea calamita","13/02/2020","Laguna","BC091510","Juvenile",50,"01/05/2018",1.789041096
"Epidalea calamita","25/11/2020","Gravera","BC091769","Female",74,"01/05/2018",2.57260274
"Epidalea calamita","26/11/2020","Gravera","BC091547","Juvenile",65,"01/05/2018",2.575342466
"Epidalea calamita","27/01/2021","Gravera","BC091769","Female",74,"01/05/2018",2.745205479
"Epidalea calamita","11/03/2021","Laguna","BC091920","Female",77,"01/05/2018",2.863013699
"Epidalea calamita","24/09/2021","Gravera","BC091507","Juvenile",55,"01/05/2018",3.402739726
"Epidalea calamita","24/03/2022","Gravera","BC092058","Male",78,"01/05/2018",3.898630137
"Epidalea calamita","24/03/2022","Laguna","BC091514","Male",77,"01/05/2018",3.898630137
"Epidalea calamita","13/09/2022","Gravera","BC091507","Juvenile",58,"01/05/2018",4.37260274
"Epidalea calamita","09/03/2023","Laguna","BC091610","Female",78,"01/05/2018",4.857534247
"Epidalea calamita","26/05/2023","Laguna","BC091422","Female",75,"01/05/2018",5.071232877
"Epidalea calamita","05/09/2023","Gravera","BC091769","Female",80,"01/05/2018",5.350684932
"Epidalea calamita","05/09/2023","Laguna","BC091610","Female",76,"01/05/2018",5.350684932
"Epidalea calamita","21/09/2023","Gravera","BC091769","Female",80,"01/05/2018",5.394520548
"Epidalea calamita","19/10/2023","Gravera","BC091769","Female",84,"01/05/2018",5.471232877
"Epidalea calamita","26/10/2023","Gravera","BC091507","Female",70,"01/05/2018",5.490410959
"Epidalea calamita","30/11/2023","Gravera","BC091769","Female",87,"01/05/2018",5.58630137
"Epidalea calamita","13/03/2024","Laguna","BC091514","Male",79,"01/05/2018",5.871232877
"Hyla molleri","03/07/2018","Laguna","","Juvenile",23,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",17,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",19,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",18,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",23,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",21,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",21,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",19,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",19,"15/06/2018",0.049315068
"Hyla molleri","03/07/2018","Laguna","","Juvenile",18,"15/06/2018",0.049315068
"Hyla molleri","17/07/2018","Laguna","","Juvenile",25,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",24,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",22,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",28,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",19,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",23,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",19,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",17,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",17,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",25,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",27,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",21,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",25,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",25,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",21,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",27,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",22,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",19,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",21,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",24,"15/06/2018",0.087671233
"Hyla molleri","17/07/2018","Laguna","","Juvenile",20,"15/06/2018",0.087671233
